Symbol	Training_Set	NetWAS_Score
LRP11	-1	-0.404098
AMBP	-1	-0.404101
ECSIT	-1	-0.404128
PCED1A	0	-0.404235
EWSR1	-1	-0.404237
GRHL2	-1	-0.40424
CAMKK1	-1	-0.404293
HAND1	-1	-0.404306
PLCG2	-1	-0.404319
TMEM119	-1	-0.404329
IFT172	1	-0.404345
ZSCAN22	-1	-0.404352
PALM3	0	-0.404358
TCERG1	-1	-0.404421
ASXL3	-1	-0.404509
BUB1B	-1	-0.40466
SERPINB11	-1	-0.40467
HTR1F	-1	-0.404746
NPIPB4	0	-0.404795
SPAG17	-1	-0.40484
OR10J5	-1	-0.404878
NHLH1	-1	-0.404903
KIAA1377	0	-0.404903
NALCN	0	-0.405024
RPRM	-1	-0.405047
HOXC10	-1	-0.405081
FGF20	-1	-0.405103
NCCRP1	-1	-0.405106
C5AR2	0	-0.405131
SFRP5	-1	-0.405157
CD1C	-1	-0.405157
CDY1B	0	-0.405165
DDX46	-1	-0.405176
CCDC153	-1	-0.405178
LOC283728	0	-0.405178
ACSF2	-1	-0.405203
TUBA8	-1	-0.40525
LCE2C	-1	-0.405257
FRMPD1	-1	-0.40532
EPRS	-1	-0.405394
DEF6	-1	-0.405444
CORO2B	-1	-0.405468
CFTR	-1	-0.405483
IDUA	-1	-0.405483
SLAMF6	-1	-0.405508
IGDCC4	-1	-0.405527
MFSD8	-1	-0.405532
MAST3	-1	-0.405546
CYP1B1	-1	-0.405685
CD300A	-1	-0.405736
SNAP91	-1	-0.405737
CC2D2B	-1	-0.405763
COL22A1	-1	-0.405767
C1GALT1	-1	-0.405798
SAMSN1	-1	-0.405873
CLEC4C	-1	-0.405885
SERPINC1	-1	-0.405895
DHFR	0	-0.405898
INSRR	-1	-0.405899
C10orf107	0	-0.405939
DYRK4	-1	-0.405955
BDH1	-1	-0.406002
CLLU1	0	-0.406074
CCDC42	-1	-0.406102
SPOP	-1	-0.406112
PLCB1	-1	-0.406166
GMPR2	-1	-0.40623
NCKIPSD	-1	-0.40625
KCNMB2	-1	-0.406318
IRAK2	-1	-0.40636
NWD1	-1	-0.406403
ADAP2	-1	-0.406426
ND5	0	-0.406449
FHL1	0	-0.406467
SIGLECL1	0	-0.406505
FAM19A5	-1	-0.406508
NKX2-1	-1	-0.406509
LRRK1	-1	-0.406511
TBRG4	-1	-0.406517
CA7	-1	-0.406536
AADACL4	-1	-0.406548
CCDC88A	-1	-0.406595
DSEL	0	-0.406623
ZFP3	-1	-0.406633
ZNF571	-1	-0.406692
LIPH	-1	-0.4067
LYRM4	-1	-0.406713
ZNF512	-1	-0.406756
FAM194A	0	-0.406818
SORL1	-1	-0.40682
PROK2	-1	-0.406832
SHROOM4	0	-0.406844
FOXP3	0	-0.406855
UCHL1	-1	-0.406861
SLC35F4	-1	-0.406895
RSG1	0	-0.406895
DCAF4L2	0	-0.406937
OVOS2	0	-0.406955
TRIM47	-1	-0.406956
FRZB	-1	-0.406972
PGAP3	0	-0.407026
C20orf203	0	-0.407028
PGA5	-1	-0.407041
PPAPDC1A	0	-0.407055
KCNJ10	-1	-0.407088
FAM47A	0	-0.407099
SGIP1	-1	-0.407111
EDN3	-1	-0.4072
TRMT11	-1	-0.407328
TGIF2LX	0	-0.407363
PDZK1	-1	-0.407407
TRIM4	-1	-0.407433
NFXL1	-1	-0.407445
C1orf134	0	-0.407446
BAK1	-1	-0.407485
ASB3	-1	-0.407488
FOXRED2	-1	-0.40749
PFDN4	-1	-0.407516
OPN1MW	0	-0.40759
ZNF248	-1	-0.407603
CACNA2D1	-1	-0.407629
GSDMC	-1	-0.407668
ZSWIM8	0	-0.407687
SERPINA11	-1	-0.407707
ANKS1B	-1	-0.407707
GABARAPL2	-1	-0.407743
KIF16B	0	-0.407758
DBF4	-1	-0.407783
PILRB	-1	-0.407828
RLIM	0	-0.407829
RABL2B	-1	-0.407831
TMCC2	-1	-0.407831
TEX26	0	-0.407845
H2BFM	0	-0.407858
RBBP9	-1	-0.40786
TYW1B	0	-0.407912
ABCC12	-1	-0.407922
EDC4	-1	-0.407946
RPL21	-1	-0.407952
PI15	-1	-0.407957
KIAA0430	0	-0.407983
RRN3	-1	-0.407986
FCGR3A	-1	-0.407992
HOXD13	-1	-0.408014
HDGFRP3	0	-0.408058
FOLR1	-1	-0.408065
DENND5A	-1	-0.408066
UROC1	-1	-0.408096
EFCAB4B	0	-0.408186
PCDHB10	0	-0.408245
VWA5B1	-1	-0.408295
FGR	-1	-0.408516
SUN1	0	-0.408545
ADAD2	-1	-0.408569
SLC17A4	1	-0.408618
TIMM44	-1	-0.408647
RFTN1	-1	-0.408653
ZNF394	-1	-0.408663
LZTS3	0	-0.408755
GIMAP7	-1	-0.408796
PRRC2A	0	-0.408816
LRRTM3	-1	-0.408915
ZNF280C	0	-0.409003
BSDC1	-1	-0.409032
ATG3	-1	-0.409036
TMEFF2	-1	-0.409054
ADAMTS16	-1	-0.409069
ALB	-1	-0.409079
PRAMEF4	0	-0.409118
IZUMO2	0	-0.409123
SMIM21	0	-0.409167
DEFA1	-1	-0.409202
NCOA2	-1	-0.409232
SLCO1B7	0	-0.409245
SCAMP3	-1	-0.409257
PFN4	-1	-0.40929
ENKUR	0	-0.409304
ITGB5	-1	-0.40935
RPS21	-1	-0.409374
VHL	-1	-0.409437
KIAA0825	0	-0.409455
MRPS18C	-1	-0.409463
GPALPP1	0	-0.409468
TSC2	-1	-0.409471
POM121L12	0	-0.409485
CHST14	0	-0.409538
XKR6	-1	-0.409542
RPS6KA2	-1	-0.409566
SCRT2	-1	-0.409569
LOC200609	0	-0.409575
STK17B	-1	-0.409663
GRK6	-1	-0.409675
C11orf84	0	-0.409696
C10orf32	0	-0.409733
VNN1	-1	-0.409757
MTUS2	0	-0.409758
ACOT12	-1	-0.409793
DSC3	-1	-0.409801
FLCN	-1	-0.409832
FRMPD3	0	-0.409841
MAOB	0	-0.409846
IQCF6	0	-0.409853
MYF6	-1	-0.409876
BMF	-1	-0.409924
CHAD	-1	-0.409955
WDR52	0	-0.409963
AMER2	0	-0.409968
PWWP2A	-1	-0.410032
HPS4	-1	-0.410039
PRAMEF21	0	-0.410043
CCDC177	0	-0.410073
KPTN	-1	-0.410076
BTRC	-1	-0.410084
KCNQ5	-1	-0.410114
LOC283665	0	-0.410186
HS3ST1	-1	-0.410228
PTRHD1	0	-0.410265
KIAA1456	0	-0.410271
SMIM17	0	-0.410278
CD3D	-1	-0.410284
KDELC2	-1	-0.410306
CROT	-1	-0.41031
RAB40AL	0	-0.410328
OR4K14	-1	-0.410363
COX6B2	-1	-0.410363
DNAH7	-1	-0.410403
CTNNBL1	-1	-0.41042
PTPLB	0	-0.410429
ZNF585B	-1	-0.410446
NLRP4	-1	-0.410453
RASSF4	-1	-0.410483
LOC100131170	0	-0.410506
ITM2C	-1	-0.410534
LDHAL6A	-1	-0.41055
C5orf17	0	-0.410558
ZNF649	-1	-0.410596
NR0B2	-1	-0.410626
MAP3K15	0	-0.410631
SIPA1L3	-1	-0.410654
HMGN3	-1	-0.410699
BAMBI	-1	-0.410721
TFPT	-1	-0.410785
TRPM7	-1	-0.410828
NUP93	-1	-0.410829
MS4A5	-1	-0.410858
DNAJC30	-1	-0.410933
FMO2	-1	-0.410948
FAM92B	-1	-0.410974
DUSP23	-1	-0.410985
IFNA14	-1	-0.410989
PATL1	-1	-0.411003
LOC286087	0	-0.411033
DYNLRB2	-1	-0.411037
USP28	-1	-0.411065
PDIA4	-1	-0.411106
LGALS9C	0	-0.411144
PRSS38	0	-0.411165
ZRANB2	-1	-0.411197
L2HGDH	-1	-0.411203
LRG1	-1	-0.411228
PTCHD3	-1	-0.411235
TRIM6-TRIM34	0	-0.411307
RGS6	-1	-0.411312
FLJ12120	0	-0.411314
NTPCR	0	-0.411343
ZDHHC22	-1	-0.411345
IRAK4	-1	-0.411347
CYP4B1	-1	-0.411369
NME9	0	-0.411389
SPRR2E	-1	-0.411406
CLUL1	-1	-0.411456
OTOA	-1	-0.411541
OR5AK2	-1	-0.411544
WBP5	0	-0.411551
TBC1D27	0	-0.411583
ZNF675	-1	-0.411599
SELV	0	-0.411669
GPR174	0	-0.411699
NR2F2	-1	-0.4117
CST9L	-1	-0.411752
PASD1	0	-0.411815
LY6G6C	0	-0.411838
PRAMEF6	0	-0.411888
PFKFB2	-1	-0.411897
PRDM4	-1	-0.411899
SCML2	0	-0.411912
RHAG	-1	-0.411914
TECTA	-1	-0.411955
FAM177B	-1	-0.411957
HDGFL1	-1	-0.412054
MAPK8IP1	-1	-0.412089
C17orf78	-1	-0.412115
SP140L	-1	-0.412138
NSG1	0	-0.412139
LOC729574	0	-0.412143
DOC2B	0	-0.412154
YES1	-1	-0.412164
CRHR1	-1	-0.412238
ARMCX5	0	-0.412271
ADH1C	-1	-0.412382
EDIL3	-1	-0.412405
VAMP1	-1	-0.412451
NACAD	-1	-0.412468
CLEC7A	-1	-0.412471
TEX37	0	-0.412489
HAND2	-1	-0.412494
DAB2	-1	-0.412516
PRAMEF7	0	-0.412536
KDM5B	0	-0.412614
OR51B2	-1	-0.412641
SCN2A	0	-0.412665
TYW5	0	-0.412712
KIAA1210	0	-0.412723
ZNF672	-1	-0.412758
OR51Q1	-1	-0.412809
AQP9	-1	-0.412822
AGO3	0	-0.412826
EPHX2	-1	-0.412897
POF1B	0	-0.41291
FREM3	0	-0.412911
LCE6A	0	-0.412944
ZCCHC5	0	-0.413013
MAGEH1	0	-0.413039
ADAMTS19	-1	-0.413056
ENPP6	-1	-0.41312
SLC35A3	-1	-0.413153
HS2ST1	-1	-0.413164
PKP1	-1	-0.413176
P2RY10	0	-0.413195
CFHR2	-1	-0.413213
HPX-2	0	-0.413214
ARFGAP3	-1	-0.41322
C16orf82	0	-0.413231
GPR19	-1	-0.413245
ROCK1	-1	-0.413336
CAMK2B	-1	-0.413337
FAM222B	0	-0.413339
SDS	-1	-0.413404
CD40LG	0	-0.413412
GSTT2	-1	-0.413422
HOXC4	-1	-0.413427
C9orf153	-1	-0.413507
EID2	-1	-0.413528
JPH4	-1	-0.413545
FAM102B	-1	-0.413561
TMEM155	-1	-0.413589
SLC2A11	-1	-0.413607
OR1D2	-1	-0.413631
LCE1A	-1	-0.41364
MDM1	-1	-0.413679
BLID	-1	-0.413698
RGS3	-1	-0.413737
LOC100130175	0	-0.413783
LRRC15	-1	-0.413821
NIT1	-1	-0.413831
CABYR	-1	-0.413859
CDAN1	-1	-0.413892
MED19	-1	-0.413914
SPRY3	0	-0.413939
CDC6	-1	-0.413952
DSPP	-1	-0.413953
SPIN2B	0	-0.414019
EIF4E3	-1	-0.414145
APOBEC3D	-1	-0.414182
LELP1	-1	-0.414212
TRO	0	-0.41425
RUNX1T1	-1	-0.414287
GALR1	-1	-0.414366
DCBLD2	-1	-0.414375
AMER1	0	-0.414431
MVK	-1	-0.414446
CLEC14A	-1	-0.414452
ZNF341	-1	-0.414542
RSPH10B	0	-0.414544
PROKR2	-1	-0.414549
KRTAP12-2	-1	-0.414679
PIP4K2A	0	-0.41468
ARPP21	0	-0.41474
SPRR1B	-1	-0.414746
HESX1	-1	-0.41475
SMG7	-1	-0.414765
TPM3	-1	-0.414765
GTF2IRD2	0	-0.414774
SNX22	-1	-0.414799
NEUROD2	-1	-0.414814
MTFR2	0	-0.414818
TADA2A	0	-0.414877
RFC3	-1	-0.414879
ADAMTSL4	-1	-0.4149
KIF13B	-1	-0.414964
TXNRD3NB	0	-0.414969
TAAR1	-1	-0.414981
YPEL1	-1	-0.414988
AMPH	-1	-0.415002
SLC25A53	0	-0.415049
SNX9	-1	-0.41509
LIPM	-1	-0.415108
LOC285500	0	-0.41516
ZNF410	-1	-0.415169
C2orf48	0	-0.415225
USP25	-1	-0.415248
MAGEA3	0	-0.415252
KRT35	-1	-0.415267
NMB	-1	-0.415273
PLXDC2	-1	-0.415295
PSPN	-1	-0.415311
CST5	-1	-0.415326
TMEM237	0	-0.415399
ZXDB	0	-0.415426
LOC649330	0	-0.415443
ARHGAP19	-1	-0.415448
PXMP2	-1	-0.415484
SEMA3E	-1	-0.41549
TCEANC	0	-0.415511
WT1	-1	-0.415603
LCE1D	-1	-0.415617
FAM189A1	0	-0.415662
GOLGA6D	0	-0.415684
UBE2S	-1	-0.415718
C12orf63	0	-0.41575
ZNF3	-1	-0.415768
SNRPD3	-1	-0.415778
GIPC2	-1	-0.415799
DBH	-1	-0.415843
PCNXL4	0	-0.415878
SERTAD3	-1	-0.415883
RGS5	-1	-0.415889
PRUNE2	-1	-0.415919
ADAM9	-1	-0.415943
FAM209B	0	-0.415981
CCR4	-1	-0.416087
AHCY	-1	-0.416138
PGM2L1	-1	-0.416143
SLC52A1	0	-0.416157
PTCHD4	0	-0.416169
AKAP14	0	-0.416198
OR5H15	-1	-0.416266
CEP63	-1	-0.416321
RTKN2	0	-0.416403
RAB33B	-1	-0.41646
FAM46D	0	-0.416476
GRIA3	0	-0.416487
ANK3	-1	-0.416512
CD207	-1	-0.416518
FAM135A	-1	-0.416518
TREM2	-1	-0.416535
GPR110	0	-0.416553
CALR	-1	-0.416557
CLN8	-1	-0.416561
POFUT1	-1	-0.416573
NEU3	-1	-0.41665
EFCAB13	0	-0.416671
G6PC	-1	-0.416713
OAF	-1	-0.416742
CKLF	-1	-0.416744
CES5A	0	-0.416818
PYY	-1	-0.416849
DNAJC15	-1	-0.416854
AGPAT4	-1	-0.416891
SYT2	-1	-0.416894
CHRDL1	0	-0.416898
C1orf233	0	-0.416922
ARHGEF38	0	-0.41694
RGS1	-1	-0.416944
BOLL	-1	-0.416945
COL4A4	-1	-0.416977
GPR64	0	-0.417068
SLC26A5	-1	-0.417161
VTI1A	-1	-0.417171
M1AP	0	-0.417173
FAM175A	0	-0.417186
ATG10	-1	-0.417215
GPANK1	0	-0.417224
CACNA2D4	-1	-0.417234
MDM4	-1	-0.417249
PGBD2	-1	-0.41726
MSS51	0	-0.417265
C11orf88	-1	-0.417305
RNF148	0	-0.417404
ARL17A	0	-0.417412
EFHD1	-1	-0.417417
SLC13A3	-1	-0.417419
TONSL	0	-0.417439
GPR156	-1	-0.417448
SERPINA1	-1	-0.417463
C7orf34	0	-0.417489
PAPPA	-1	-0.417551
SPHAR	0	-0.417559
MMP9	-1	-0.417561
CENPC	0	-0.417562
TMEM232	0	-0.417611
MOGAT2	-1	-0.417633
ADGB	0	-0.417635
XAGE3	0	-0.417669
LOC100129292	0	-0.417675
GMPS	-1	-0.417688
LOC100133130	0	-0.417696
CEACAM3	-1	-0.417721
TOMM20L	-1	-0.417764
WDR31	-1	-0.417779
IL9	-1	-0.417825
RGS13	-1	-0.417848
FIZ1	-1	-0.417861
MYEF2	-1	-0.417881
FOLR3	-1	-0.417892
PDF	0	-0.417903
NPIPB15	0	-0.417929
TPPP3	-1	-0.417979
NTNG2	-1	-0.41802
ZNF812	0	-0.418023
CLSPN	-1	-0.418049
TREX2	0	-0.418053
RASGRF2	-1	-0.418056
HNF4A	-1	-0.418064
IFNK	-1	-0.418214
PCDHGC5	0	-0.41823
MAP3K19	-1	-0.418258
MAGED4B	0	-0.418365
APLNR	-1	-0.418369
ZNF185	0	-0.418389
CLLU1OS	-1	-0.418475
TNF	0	-0.418513
TUBA1A	-1	-0.418537
ELMO3	-1	-0.418566
TARP	0	-0.418596
C7orf62	0	-0.418621
SLC26A1	-1	-0.41863
RAD51B	0	-0.418662
FAM151B	-1	-0.418717
THOC6	-1	-0.418748
APOC4	-1	-0.41881
GUK1	-1	-0.418815
KIAA1324	-1	-0.418893
NLRP14	-1	-0.418904
C9orf62	0	-0.418948
IGLL5	0	-0.418955
MME	-1	-0.418956
LRRD1	0	-0.418981
C1orf227	0	-0.418983
C11orf57	0	-0.419051
SPATS1	-1	-0.419117
TNNT3	-1	-0.419117
ERAS	0	-0.41913
FXYD2	-1	-0.419152
C20orf112	0	-0.419198
CSNK2A3	0	-0.419201
KCNA7	-1	-0.419247
TMEM45B	-1	-0.419255
FZD5	-1	-0.419266
C1QB	-1	-0.419309
C9orf171	0	-0.419327
CCDC39	1	-0.419376
UNG	-1	-0.41938
CKAP2	-1	-0.419423
GAPT	-1	-0.419424
COL8A2	-1	-0.419426
C4orf33	-1	-0.419445
NFRKB	-1	-0.419478
APOBR	0	-0.419495
GNAT3	-1	-0.419497
ASGR2	-1	-0.419503
HBQ1	-1	-0.419546
FDCSP	0	-0.419619
CHIT1	-1	-0.419625
TLE1	-1	-0.419677
SSBP2	-1	-0.419759
ZC4H2	0	-0.419797
PCDHGB1	0	-0.419797
RPL3L	-1	-0.419813
SNRNP35	0	-0.41985
SAMD4B	-1	-0.41986
NANOG	0	-0.419876
MSI1	-1	-0.419882
PROX1	-1	-0.419889
DTYMK	-1	-0.419889
C19orf45	0	-0.419916
EFCAB2	-1	-0.419923
PSPC1	-1	-0.419926
RPS6KA1	-1	-0.41993
LSMEM1	0	-0.419952
SIRPD	-1	-0.419956
FAT2	-1	-0.41996
NGLY1	-1	-0.419967
OR8D4	-1	-0.419983
EGFL6	0	-0.419988
HGD	-1	-0.419988
UBA3	-1	-0.42
FAM9A	0	-0.420027
FDXR	-1	-0.420086
CDKL4	-1	-0.420175
GCHFR	-1	-0.420198
LRTM2	-1	-0.420222
ZAN	-1	-0.420236
OTOG	-1	-0.420245
FAM181A	-1	-0.420273
GPX6	-1	-0.420319
SPATA16	-1	-0.420396
TLX1	-1	-0.420411
IQCF1	-1	-0.420416
CPOX	-1	-0.420421
RLTPR	0	-0.42043
XAGE1D	0	-0.420462
ACTRT3	0	-0.420473
PLEK2	-1	-0.420478
MEIOB	0	-0.420496
PLAC1L	0	-0.420502
PPP1R15B	-1	-0.420539
APH1B	-1	-0.420551
ZNF711	0	-0.420595
SNX20	-1	-0.420604
OBSCN	-1	-0.420627
USP17L21	0	-0.420721
SERPINB9	-1	-0.420788
STK11IP	-1	-0.420789
MTUS1	-1	-0.420791
PRSS37	0	-0.420799
AMT	-1	-0.420845
RABGGTA	-1	-0.420915
ALDH1L2	-1	-0.420935
TRIM67	-1	-0.420939
DEFB103A	0	-0.420943
CLCA4	-1	-0.420987
VPS29	-1	-0.420997
TERT	-1	-0.421024
CTTNBP2	-1	-0.421024
SLC35F6	0	-0.421077
AFTPH	-1	-0.421094
ADPRH	-1	-0.421109
INO80	-1	-0.421121
ZBED2	-1	-0.421138
ALPK2	-1	-0.421168
MCTP1	-1	-0.421189
PSG5	0	-0.421196
METTL21C	0	-0.421219
MTERFD3	0	-0.421266
TGDS	-1	-0.42127
IDNK	0	-0.421286
ZFP30	-1	-0.421288
DAP	-1	-0.421388
CTAGE5	0	-0.421393
LOC286382	0	-0.421405
RHOXF1	0	-0.421444
ALPI	-1	-0.421446
IL4	-1	-0.421465
ERI1	-1	-0.421491
FAIM2	-1	-0.421509
NIP7	-1	-0.421519
FOXD4L5	0	-0.421526
BCL11A	-1	-0.421531
ALDH1L1	-1	-0.421531
SLA	-1	-0.42155
MEA1	-1	-0.421563
NDUFA10	-1	-0.421595
PRSS57	0	-0.421644
ARHGAP9	-1	-0.421668
SYT4	-1	-0.421688
FBXO9	-1	-0.421768
KRT16	-1	-0.421812
LYPD6B	-1	-0.421816
C11orf34	0	-0.421827
KLC4	-1	-0.421931
ZHX1	-1	-0.421947
IL20RA	-1	-0.421976
DSG4	-1	-0.421986
ZBBX	-1	-0.421994
PDIA5	-1	-0.421999
NOXA1	-1	-0.422019
ARSJ	-1	-0.422027
LOC100128668	0	-0.422031
RPS8	-1	-0.42209
PANK1	-1	-0.422106
HGF	-1	-0.422122
TMIGD2	-1	-0.422137
NLRP3	-1	-0.422154
POU1F1	-1	-0.422235
ZNF414	-1	-0.422251
FBXL21	-1	-0.422298
RNF168	-1	-0.422301
CCDC172	0	-0.422322
ACE	-1	-0.422326
TSSK1B	-1	-0.422371
EIF1AD	-1	-0.422398
C1orf173	0	-0.422451
KIAA0895L	0	-0.422483
DMGDH	-1	-0.422491
EDA2R	0	-0.422503
ZRSR2	0	-0.422515
PRR23A	0	-0.422521
FANCB	0	-0.422574
ZBTB45	-1	-0.422613
C11orf71	-1	-0.422643
TRAPPC6A	-1	-0.422691
LOC100131840	0	-0.4227
CTU2	0	-0.422724
STON1	0	-0.422741
PCDH1	-1	-0.422777
ISL2	-1	-0.422782
WFDC10A	-1	-0.422794
COL11A2	0	-0.422797
ZNF445	-1	-0.422809
CABLES1	-1	-0.422828
FAM71F2	-1	-0.422845
MST1	-1	-0.422847
USP17L12	0	-0.422856
CHST6	-1	-0.422869
RNF141	-1	-0.422895
MS4A4E	-1	-0.422925
ZBTB40	-1	-0.422963
PAK1IP1	-1	-0.422982
MNT	-1	-0.422994
HLA-DQA2	0	-0.422999
UBQLN2	0	-0.423006
ZNF440	-1	-0.42302
OR8D1	-1	-0.42303
PFN3	-1	-0.423032
RNF26	-1	-0.423051
TRAPPC12	0	-0.423056
KIAA0226L	0	-0.423083
ABT1	-1	-0.423085
KRTAP20-3	-1	-0.423094
EFHC1	-1	-0.423116
ZNF681	-1	-0.423139
CENPL	-1	-0.423166
SPPL2C	0	-0.423184
GJB7	-1	-0.423205
CD79A	-1	-0.423219
ZBTB33	0	-0.423261
LTB4R2	-1	-0.42327
VAMP8	-1	-0.423294
ALG8	-1	-0.423336
OTOGL	0	-0.423346
POMT2	-1	-0.423385
FAM174B	-1	-0.423476
TMEM231	0	-0.423536
HRH4	-1	-0.423555
PHF15	0	-0.423595
OR5M3	-1	-0.423615
USP17L2	0	-0.423634
TYSND1	-1	-0.423645
KCNQ4	-1	-0.423651
OR13C3	-1	-0.423665
SLC16A13	-1	-0.423669
ONECUT1	-1	-0.423694
GLYATL3	0	-0.423703
SLC5A6	-1	-0.423722
NPRL2	0	-0.42373
SLC35G1	0	-0.423783
GAS8	-1	-0.423785
OR6C3	-1	-0.423811
GATA3	-1	-0.423818
PPIP5K1	0	-0.423872
TRIB2	-1	-0.423874
LOC645984	0	-0.423923
FUZ	-1	-0.423931
ALOX15	-1	-0.423951
PLVAP	-1	-0.423964
ECT2L	0	-0.423977
CCT8L2	0	-0.424001
TNS4	-1	-0.424009
TRPV3	-1	-0.424033
CCL5	-1	-0.424048
VSX2	-1	-0.424069
CYP26C1	-1	-0.424076
TMEM120B	-1	-0.424088
PRAMEF9	0	-0.424092
NDOR1	-1	-0.424092
FAM179A	0	-0.424096
KIAA1109	-1	-0.424101
FAAH2	0	-0.424145
DAW1	0	-0.42422
SCML4	-1	-0.424227
TBCB	-1	-0.424266
ZNF621	-1	-0.424276
P2RX4	-1	-0.424293
CD96	-1	-0.424415
DFNA5	0	-0.424454
NDST1	-1	-0.42446
NBPF10	0	-0.424477
IFI44	-1	-0.424508
SEMA4C	-1	-0.424569
KCNT2	-1	-0.424643
CHD8	-1	-0.424643
GPRC5C	-1	-0.424715
LYRM9	0	-0.424816
HMX3	-1	-0.424829
DLG4	-1	-0.424851
OR2T2	-1	-0.424867
TNKS	-1	-0.424914
MORN2	-1	-0.424916
FN3K	-1	-0.424924
CSAD	-1	-0.424952
TBC1D2B	-1	-0.424961
MZT2B	0	-0.424993
TSPYL6	-1	-0.425035
ANKRD16	-1	-0.425043
NOB1	-1	-0.425075
WASH1	0	-0.425176
ANO8	-1	-0.425212
NME6	-1	-0.425225
TEX11	0	-0.425228
CNR2	-1	-0.4253
SSTR3	-1	-0.425334
TMC1	-1	-0.425366
CYTL1	-1	-0.425384
MDM2	-1	-0.42539
ABHD12B	0	-0.4254
ZFP69B	0	-0.425419
ZNF230	-1	-0.425446
FTCD	-1	-0.425451
CHL1	-1	-0.425487
RESP18	-1	-0.425527
STX12	-1	-0.425535
CDY2B	0	-0.425538
NIPSNAP1	-1	-0.425629
RCOR1	-1	-0.425634
SLFN12L	-1	-0.42565
CHMP4B	-1	-0.425698
LOC285423	0	-0.425709
ERV3-1	0	-0.425773
ACSS2	-1	-0.425795
JAKMIP3	-1	-0.425799
ACAN	-1	-0.425801
PLA2G1B	-1	-0.425817
BEX4	0	-0.425819
CLVS1	0	-0.42583
UGT1A10	0	-0.42586
SPATA6	-1	-0.425885
GCGR	0	-0.425923
LEFTY1	-1	-0.425926
KCNH1	-1	-0.426013
PHIP	-1	-0.42602
SPATA17	-1	-0.426077
SDF2	-1	-0.426102
PLXNC1	-1	-0.42613
OR8B4	-1	-0.426175
CABS1	0	-0.42618
DHX32	-1	-0.426253
FAM156B	0	-0.426323
KANSL1L	0	-0.426362
NAT14	-1	-0.4264
GPR111	0	-0.426453
H2AFB1	0	-0.426456
LOC285378	0	-0.426474
PCDHA6	0	-0.426571
TLR6	-1	-0.426589
CEP85L	0	-0.42661
PCOLCE2	-1	-0.426641
MTMR7	-1	-0.426657
TBC1D8B	0	-0.42666
CPM	-1	-0.426663
WLS	0	-0.42667
ZNF821	-1	-0.426818
C1orf122	-1	-0.42683
MYO5B	-1	-0.426836
CD52	-1	-0.426857
TAF1	0	-0.426859
NLGN2	-1	-0.426923
COL6A6	0	-0.42695
NAT8	-1	-0.426961
TPK1	-1	-0.426967
FBXO42	-1	-0.42698
IFNG	-1	-0.42698
BLOC1S4	0	-0.426999
TMEM95	-1	-0.427029
PRAMEF15	0	-0.427062
BOK	-1	-0.427067
PBXIP1	-1	-0.427172
SMCO2	0	-0.427233
ZKSCAN3	1	-0.427233
C4A	0	-0.427243
OR2T34	0	-0.427292
MAP4K4	-1	-0.427312
EPHA8	-1	-0.42737
KLRB1	-1	-0.427388
ARSA	-1	-0.42739
IQCJ	-1	-0.427414
C9orf131	-1	-0.427417
OR7G2	-1	-0.427437
SRD5A3	0	-0.42744
CXCR1	0	-0.427489
CCDC168	0	-0.427525
OLIG3	-1	-0.427555
C13orf35	0	-0.427571
MPG	-1	-0.427593
PRAMEF13	0	-0.42763
FAM71B	-1	-0.427632
APOL1	-1	-0.42765
BATF3	0	-0.427681
ERGIC1	-1	-0.427684
XKR8	-1	-0.427685
NKAIN1	-1	-0.427726
FIGF	0	-0.427752
GRM1	-1	-0.427782
SLC25A45	-1	-0.427787
BHMT	-1	-0.427791
LCN6	-1	-0.427821
DEFB105A	0	-0.427845
PRAMEF11	-1	-0.42788
FAM228A	0	-0.427883
SNX14	-1	-0.427905
COCH	-1	-0.427944
MORF4L1	-1	-0.427944
RBMXL3	0	-0.427973
NDUFA2	-1	-0.428026
OR10V1	-1	-0.428052
PAK6	-1	-0.42812
TRIM27	0	-0.428122
LOC653486	0	-0.428126
ZNRF2	-1	-0.428196
ZNF787	-1	-0.428206
GALT	-1	-0.428226
OR2AE1	-1	-0.428283
ERP44	-1	-0.428302
SPTSSB	0	-0.428353
FAM229A	0	-0.428362
NUDT1	1	-0.428369
CXorf21	0	-0.428411
OR4X1	-1	-0.428431
ARL13A	0	-0.428451
C3orf36	-1	-0.428461
ADAMTS6	-1	-0.428479
CELA1	0	-0.428523
AFAP1	0	-0.428542
CALB1	-1	-0.428551
CCER1	0	-0.428551
XAB2	-1	-0.428613
C1orf177	0	-0.42862
ACPP	-1	-0.428672
PERP	-1	-0.428706
LIPG	-1	-0.428768
ADAMTS18	-1	-0.428784
EML6	-1	-0.42883
KRTAP9-7	0	-0.428911
ZFYVE26	-1	-0.428966
FAM127C	0	-0.429
GPX5	1	-0.429015
HLA-G	0	-0.429051
FAM162B	-1	-0.429055
RCOR2	-1	-0.429056
TNNI3	-1	-0.42909
EBNA1BP2	-1	-0.429097
FAM49A	-1	-0.429118
FRG2B	-1	-0.429147
C5orf20	0	-0.429156
CFC1	0	-0.429161
CLIC2	0	-0.429206
ZBTB14	0	-0.429231
MAATS1	0	-0.429247
IQCK	-1	-0.429261
CCDC79	0	-0.429315
IL18BP	-1	-0.429315
CHEK1	1	-0.429331
AFP	-1	-0.429348
BTBD1	-1	-0.429378
