Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
SLCO3A1,15,90198568,90507232,11.918928217583302,240,0.00159914,22.767477183520818,25.397111530599634
ANKRD26,10,27333050,27429433,10.125950085795782,40,0.00160109,10.125950085795782,10.125950085795782
IL17A,6,52159143,52163395,9.000466006673374,13,0.00160358,20.31599589309871,4.21836785223025
GRK5,10,120957186,121205121,11.423265105304228,147,0.00160789,11.423265105304228,11.423265105304228
ELOVL3,10,103976132,103979334,8.735336763485812,10,0.00160802,19.193103559027186,1.1686071661609325
PITX3,10,103979935,103991221,9.140801871593975,15,0.00160802,17.75420339055534,0.9583526322729004
GALNTL6,4,172971231,174199285,12.490788578690013,430,0.00161729,12.490788578690013,11.018919672693821
NPR2,9,35782405,35799728,9.362584099263923,19,0.00163168,18.534571001298335,0.9765996513465862
SPAG8,9,35799806,35802259,8.98309447755902,13,0.00163168,8.98309447755902,8.98309447755902
HINT2,9,35802956,35805042,8.816040392895854,11,0.00163168,8.816040392895854,26.720235844701737
FOXK1,7,4775886,4777595,9.189013172137429,16,0.00163449,9.189013172137429,9.189013172137429
SRP54,14,34521981,34568519,9.746905137896485,28,0.00163731,20.559075966277263,6.060961084482031
GPN1,2,27705616,27724314,9.505144717403178,22,0.00163829,19.205965778957058,9.355483830685888
HARBI1,11,46580986,46595353,8.205678632273894,6,0.00163859,8.205678632273894,17.885232622312706
GNRHR,4,68285693,68304399,9.408913269356187,20,0.0016398,19.199274392806657,9.408913269356187
EXOC2,6,430137,638109,11.410155463962125,148,0.00164019,22.672811425423234,12.808609952353647
HUS1B,6,600938,601964,8.610167767534229,9,0.00164019,18.50784242584203,0.9273549528429954
TASP1,20,13318035,13567583,10.933592304864643,92,0.00164206,22.06740424153207,1.7809930120374595
CHST11,12,103374907,103676013,12.513826553770997,447,0.00164294,12.513826553770997,2.1900354360029004
RPS6KA1,1,26744929,26774107,9.772731559496565,29,0.00165255,19.23199927824504,1.2913730333490288
SYT16,14,61532293,61638180,11.086943871617494,108,0.00165358,21.061342311012126,13.79799230225512
PCSK6,15,99741475,99847710,11.338426088482413,140,0.00166691,22.511378060003345,16.58021521852097
FOXN3,14,88948030,89155247,11.215644448849652,124,0.00166928,11.215644448849652,1.238712156317215
ASTN1,1,175211812,175268608,10.08326634489741,40,0.00167091,19.373177227516628,1.1307102265992448
ZNF385D,3,21453465,22389127,13.018337970113802,754,0.00167332,24.15000495243536,3.3571374434890555
ABCC8,11,17371007,17455025,10.89245053556806,90,0.00167383,21.262497087891262,1.2528446305186531
DPP6,7,153633279,154316928,12.574672004498659,484,0.00167392,22.13450986238599,3.8173234624430847
ABCF2,7,150540508,150555250,9.527788630490887,23,0.00167441,9.527788630490887,1.1002989784510326
BPI,20,36365965,36399319,10.396598288315145,55,0.00167949,21.736126139791452,1.8214817238745518
ARMC1,8,66677627,66708986,9.278886914511293,18,0.00168075,9.278886914511293,1.0642816492917886
TRDN,6,123891526,123999641,10.646120914076906,71,0.0016893000000000001,10.646120914076906,14.202431257121216
RGS10,10,121249328,121292212,10.144232782917987,43,0.00168999,19.94154947317194,1.237536250828274
TNIP1,5,150423366,150446912,9.938179564326356,35,0.00169033,18.709067755517008,1.866999475379169
MLKL,16,73263261,73292290,9.601423399797264,25,0.00169081,9.601423399797264,2.872583083219586
PRKCQ,10,6509110,6662244,11.329481606750106,141,0.0016939,20.435804425188582,11.329481606750106
C6,5,41178092,41297297,10.696511055212554,75,0.00169678,21.605217501338664,10.696511055212554
RANBP3L,5,36284860,36337761,9.71053225867169,28,0.00169796,20.738063915172276,1.1537858416296645
RPL37A,2,217071764,217074433,8.319596045641319,7,0.00170586,17.874552955936707,2.7937088150496834
LRRC2,3,46531881,46596576,10.081949251103286,41,0.00171494,18.85546888081395,22.382510418844006
TDGF1,3,46594216,46598956,8.76627245719735,11,0.00171494,18.69737931133484,1.1069112553784255
CKLF,16,65143966,65157655,9.503702312498259,23,0.00171523,9.503702312498259,9.503702312498259
CMTM1,16,65161339,65170539,9.14079681880889,16,0.00171523,9.14079681880889,9.14079681880889
CMTM2,16,65170851,65179678,8.56543267390533,9,0.00171523,19.762137311042004,1.2712071359655062
CD58,1,116865947,116915126,9.199691391816534,17,0.0017182000000000002,9.199691391816534,9.199691391816534
NDRG2,14,20554761,20563775,9.451809914078355,22,0.00172804,20.153813676534494,9.451809914078355
TPPP2,14,20568511,20570167,9.30520643988648,19,0.00172804,9.30520643988648,9.30520643988648
RNASE13,14,20571816,20572287,9.30520643988648,19,0.00172804,9.30520643988648,9.30520643988648
RNASE7,14,20580991,20581462,9.13335618295982,16,0.00172804,19.386479604093022,7.6641755138546275
LRRC57,15,40622013,40628292,8.306313101322532,7,0.00172867,8.306313101322532,1.5870026831218915
CAB39L,13,48780786,48916222,10.451351827440828,60,0.00173455,21.53537752071624,1.1775588064495208
CTNNA2,2,79732185,80729416,12.896107790383489,693,0.0017379000000000001,12.896107790383489,6.7145175048242995
TM4SF19,3,197534815,197549655,9.127051017292425,16,0.00173897,19.43698498728569,7.688443434221677
NLGN1,3,174785170,175483810,12.233271608685206,358,0.00174197,12.233271608685206,29.631286545632392
AGBL5,2,27127994,27146994,9.060094448654713,15,0.00174318,9.060094448654713,0.9822676402125698
LCMT2,15,41407265,41410183,8.749675669620025,11,0.00174364,18.63218205577018,8.749675669620025
GRM1,6,146390610,146800424,11.42523515184324,160,0.00174664,22.01571530737821,10.649309427062953
SLC9A3,5,526424,577447,9.898733158315524,35,0.00175834,21.00422898919789,14.149263812604588
SUPT7L,2,27727182,27739953,8.420083495349319,8,0.00176317,18.862526220779273,1.2089106612985019
ZFYVE28,4,2300104,2390167,10.414912225752914,59,0.00176894,21.796773235510095,10.414912225752914
GLB1L2,11,133721493,133753445,10.025824692401072,40,0.0017697,10.025824692401072,10.025824692401072
B3GAT1,11,133753607,133787022,9.833452799753616,33,0.0017697,19.583879500438485,1.465532279868578
C11orf24,11,67785537,67792295,8.5319628387644,9,0.00177361,18.093242304912152,1.0864248043475504
FBXL17,5,107241853,107731553,11.772704812346847,230,0.00177381,23.07952295038664,1.2554369785210806
ATXN7,3,63928522,63941379,9.376327493579396,21,0.00177882,19.87629204615522,9.376327493579396
FBXO31,16,85920442,85974864,9.967324565402208,38,0.0017825,9.967324565402208,1.015131523622406
DUSP13,10,76524195,76538976,9.218915926045938,18,0.00178463,9.218915926045938,9.751505553558356
SAMD8,10,76541472,76606455,9.586640706171254,26,0.00178463,19.805603316193448,1.04129629826541
NCOR2,12,123470455,123568793,10.422709437569438,60,0.00178495,19.5603746593692,8.9725643252577
LAPTM5,1,30977902,31003254,9.817543411506922,33,0.00179808,20.92514269674168,25.85174150217219
MFN2,1,11962824,11996159,9.754800619753667,31,0.00179848,19.903769008019314,9.754800619753667
CABP2,11,67042993,67047475,8.804758604006379,12,0.00180021,8.804758604006379,8.804758604006379
TPP2,13,102047286,102129524,10.4916318198319,65,0.00180491,19.453167756932963,22.9253953414992
SULT1C4,2,108360852,108370702,8.882000010710888,13,0.00180526,19.43485941884716,32.98203279665306
SLC2A2,3,172196830,172227462,9.311753134719245,20,0.00180712,20.52953133448362,9.311753134719245
IREB2,15,76517572,76580853,9.865564384126753,35,0.00181764,18.902078943471274,2.3326862874519754
SMG6,17,2148949,2153563,9.142527804617316,17,0.00181928,19.61662100040632,1.2119678378070056
ZNF622,5,16504627,16518894,9.398533679260563,22,0.0018226,9.398533679260563,0.9803868780099174
NAT2,8,18301793,18302666,10.04296310735269,42,0.00182661,19.79598000265699,10.04296310735269
SMOC1,14,69415895,69568836,11.292948827801034,147,0.00183169,22.332615381290992,1.8777607727243875
SLCO1C1,12,20739665,20797587,10.150117529283387,47,0.00183636,21.58243725111854,10.150117529283387
MAMDC2,9,71848339,72031708,10.95270033890947,105,0.00183862,10.95270033890947,2.117039186513955
SVOP,12,107828786,107943228,9.824290451155617,34,0.00184011,19.80822305162616,14.230707319091117
SPTY2D1,11,18584523,18612596,9.387668959865413,22,0.00184251,19.436364361188666,5.391736006072667
USP10,16,83291055,83371028,10.626871501947157,76,0.00184341,10.626871501947157,1.1744803452510497
H3F3B,17,71284109,71287455,8.693469421710573,11,0.00184445,8.693469421710573,6.086518397511482
UNK,17,71292403,71301799,8.598159241906249,10,0.00184445,17.811016396684607,0.9272769274975976
FGFR1,8,38402796,38434209,9.239194790775054,19,0.00184596,18.362996060478174,4.27253020944164
SMAD3,15,65145248,65274587,10.927628412224069,103,0.00184939,21.2309252203315,1.229270021300024
PTGIS,20,47553817,47618114,10.223195992040747,51,0.00185222,21.047067463654543,5.604222213666863
NLRP14,11,6998275,7049333,9.691952452664216,30,0.00185336,9.691952452664216,3.973471970051131
PIPOX,17,24394043,24408362,9.378000838798963,22,0.00186041,9.378000838798963,7.390202361559304
CTGF,6,132311011,132313825,8.993585182864338,15,0.00186306,17.874182435266157,8.993585182864338
GNA13,17,60437294,60483216,8.765253989924283,12,0.00187275,17.5012915184504,7.587619764135927
CDK3,17,71508581,71513675,8.987719623966475,15,0.00187402,18.001473222669613,5.212471128080125
EVPL,17,71514521,71535102,9.11288276692048,17,0.00187402,18.529587504467045,2.4006097389645773
RPGRIP1L,16,52286597,52295272,7.664785195753599,4,0.00187623,18.84314863415501,0.8526953938309455
EAF2,3,123036723,123088063,9.492591883319989,25,0.00188521,19.496863782750165,24.380636456174116
ZDHHC22,14,76667365,76677887,9.358650564942213,22,0.00189676,9.358650564942213,9.358650564942213
ZDHHC19,3,197408719,197422697,9.311097741770869,21,0.00189872,18.882531434224184,9.311097741770869
DSPP,4,88748704,88757049,8.829719811076792,13,0.00190215,19.730811577216542,1.1299099861041808
PTPRG,3,62163886,62254738,9.665058751471374,30,0.00190388,18.577518837975042,1.0630503778571108
STX16,20,56659733,56687988,9.39894597995195,23,0.00190466,19.01685250096636,9.39894597995195
TMTC1,12,29576767,29827246,11.38104138650678,167,0.00190543,11.38104138650678,8.173541560165713
CYP4F3,19,15613195,15632570,10.450065970250431,66,0.00191046,10.450065970250431,3.2014431597608928
CYP4F12,19,15644885,15668984,10.60421665007769,77,0.00191046,21.922321088910337,10.60421665007769
TBCD,17,78480589,78494351,9.946828341557588,40,0.00191517,20.977864718872297,5.129078006550609
TSHZ2,20,51022283,51537372,12.19404500461969,379,0.00191793,12.19404500461969,12.19404500461969
PRDM11,11,45072139,45203479,10.557621941764936,74,0.0019236000000000001,21.85894263636024,10.557621941764936
BIK,22,41836700,41855662,9.747354423476118,33,0.00192882,20.67242716133709,14.110506998459547
OR10R2,1,156716291,156717299,8.44740804127233,9,0.0019301,19.859330854165385,0.8862431946046568
B4GALNT2,17,44565327,44602121,9.464360743736453,25,0.00193919,9.464360743736453,1.057120602607127
UFM1,13,37822017,37835139,8.729979110347362,12,0.00193999,8.729979110347362,2.235966140963926
NDUFC2,11,77457043,77468913,8.729587432466484,12,0.00194075,17.90649065390103,9.35901102035781
ISOC1,5,128458340,128477618,9.285428311320429,21,0.00194809,9.285428311320429,6.4968822265407
CD14,5,139991500,139993439,8.879927271226375,14,0.00194816,18.680401003057284,0.9370464644704093
TMCO6,5,140002218,140005173,8.948920142713327,15,0.00194816,18.266023315865368,2.544844075022887
NDUFA2,5,140005141,140007424,8.879927271226375,14,0.00194816,18.008303835487258,9.453752871183559
MBD1,18,46053138,46062142,9.283561557953838,21,0.00195173,18.206213430066036,9.283561557953838
CXXC1,18,46064246,46068690,9.12941087812658,18,0.00195173,9.12941087812658,9.12941087812658
TC2N,14,91316019,91403633,10.129958060610026,49,0.00195349,10.129958060610026,1.0413668296239955
CHRM4,11,46363215,46364683,7.847237875132968,5,0.00195415,16.821028947182878,9.772241449475343
KLRC4,12,10451249,10453623,8.635526378378103,11,0.00195448,18.531518018269928,0.8839794417411728
NSUN2,5,6652351,6686157,10.311175468234717,59,0.0019623,20.011921615392378,7.3763458539917695
PLEKHA7,11,16765785,16992535,11.345345568616601,166,0.00196285,20.984825229996687,1.2187265000495806
CADPS,3,62359060,62836094,12.222303658640591,400,0.0019678,22.756257077896244,6.552131574734906
FOXF2,6,1335067,1340832,9.061869658204467,17,0.0019721,18.86228290339772,9.061869658204467
PITPNM3,17,6295306,6400601,10.704695861825831,88,0.00197466,21.798156316476387,5.103369107229423
OTOG,11,17556386,17617057,10.250237423568475,56,0.00197955,10.250237423568475,3.957812084235037
NXPH1,7,8440109,8759118,11.76957328697287,256,0.00198052,21.0930945691389,1.280462724882321
TSPAN15,10,70881231,70937429,10.17338008342441,52,0.0019850000000000002,20.278194995967624,10.621564907263942
AIG1,6,143423776,143703134,11.11954804486341,134,0.00198585,11.11954804486341,10.671363221023888
ARMC7,17,70621980,70637955,9.264062679191177,21,0.00199016,9.264062679191177,0.9496031977256741
NT5C,17,70637917,70639472,8.704446891255754,12,0.00199016,8.704446891255754,7.216822606484174
SLC23A1,5,138730787,138746900,8.519360538416853,10,0.00199567,18.86190606459774,8.519360538416853
PPFIA4,1,201298709,201314486,9.617572039532067,30,0.00199647,19.024977582233078,22.95803549727242
MYOG,1,201318879,201322000,8.924424858972122,15,0.00199647,19.79069394274778,13.172455198649406
USH1C,11,17472017,17522539,10.735796855399265,92,0.0020012,22.14710917669005,10.735796855399265
CSMD2,1,33829993,33947691,10.45893205240274,70,0.00200836,10.45893205240274,1.0706590854010454
SETD1A,16,30876586,30883145,8.775261695886911,13,0.00200861,17.603800730781515,1.0355516468408947
CHRNA2,8,27373194,27392730,10.0805032105399,48,0.00201064,18.462905401677588,9.56519929616527
TIAM1,21,31506817,31854161,11.504868013592498,200,0.00201618,20.205799438843794,11.504868013592498
BDH1,3,198739571,198745424,8.507837096492212,10,0.0020188,8.507837096492212,17.40246440166911
TMEM125,1,43510980,43511640,8.689722845747722,12,0.00201968,8.689722845747722,1.0308483378433972
C1orf210,1,43520143,43523837,8.843873525574981,14,0.00201968,8.843873525574981,27.936429006319226
CCDC148,2,158903350,159021460,10.24658095904974,57,0.00202228,19.425458198881245,1.0632774617191805
CLEC17A,19,14554895,14582951,9.147128388195105,19,0.00202398,9.147128388195105,9.147128388195105
GPN2,1,27078459,27089456,8.837580487095053,14,0.00203243,17.268003985701114,3.0487994029096583
SEPT10,2,109679080,109682842,7.988964876722448,6,0.00203511,7.988964876722448,7.988964876722448
ARID1A,1,26973406,26981188,7.987192588264206,6,0.00203872,17.305624583516103,7.987192588264206
RAB4A,1,227506751,227507873,9.139175825196228,19,0.00204014,16.067051526164548,0.9383521878346138
CYP19A1,15,49391715,49418087,10.036800124118919,47,0.0020567,19.07367275378848,10.036800124118919
COL4A1,13,109599441,109757497,11.36750069431821,179,0.00207019,20.43429194491722,1.388758768165071
CD207,2,70910854,70916461,9.580544519490475,30,0.00207178,9.580544519490475,9.580544519490475
CRLF1,19,18565046,18578660,9.269853963488151,22,0.00207289,20.251083210294297,1.6077517450323076
TMEM59L,19,18584681,18592849,8.743760867591371,13,0.00207289,8.743760867591371,0.9146746332578677
RPS6KL1,14,74447345,74459711,8.886509607893313,15,0.00207362,8.886509607893313,1.1230547951133478
DERA,12,15955452,16081582,10.002400300760945,46,0.00208339,10.002400300760945,4.2943443745869025
ST6GALNAC3,1,76312991,76869220,12.017125741901953,345,0.00208376,12.017125741901953,1.9402352109488306
CDH15,16,87765663,87789401,9.006439604699638,17,0.0020845,20.285283705832015,9.006439604699638
SLC10A4,4,48180205,48185921,9.16846453294517,20,0.00208553,9.16846453294517,23.89135212184878
ZAR1,4,48187065,48191179,8.94532098163096,16,0.00208553,20.117131885254803,8.94532098163096
GPA33,1,165288705,165326492,10.158293784359179,54,0.00209268,10.158293784359179,1.444588404210502
PAQR5,15,67393795,67487030,10.139587315765397,53,0.00209271,19.088503179581735,1.2104676077495728
DNMT3B,20,30852301,30860823,9.303209186513282,23,0.00209602,19.03724716362699,1.0096765634550982
MAPRE1,20,30871434,30901867,9.303209186513282,23,0.00209602,9.303209186513282,3.0860528534799108
FUT2,19,53898025,53899057,9.161807383730787,20,0.00209946,9.161807383730787,1.1140924819283955
RASIP1,19,53915653,53935782,9.424171648198278,26,0.00209946,18.872472387928177,2.199019372836854
ADAMTSL3,15,82113841,82499597,11.189931815658827,152,0.00209951,22.17964090359479,11.189931815658827
POLE2,14,49186648,49201142,9.160907557208033,20,0.00210135,19.587958318274353,9.160907557208033
TTLL1,22,41765588,41815373,9.691088576815716,34,0.00210229,9.691088576815716,1.0298305101294425
CHST12,7,2438800,2440045,7.773524013842102,5,0.00210364,18.89673571591633,7.773524013842102
OLFM3,1,102040714,102235378,11.061702504055386,134,0.00210411,11.061702504055386,51.58161078226979
NRCAM,7,107575317,107884062,11.631723255822886,237,0.00210453,23.04842431321443,1.2515728973527094
SYNPR,3,63404063,63577637,11.199305119594813,154,0.00210729,22.424174821689395,4.023737082571286
DCP1A,3,53292488,53356677,9.380976865811377,25,0.00210782,19.239779931939786,10.471292229746046
CPNE7,16,88169676,88191155,8.99496337299023,17,0.00210856,18.3272222298991,8.99496337299023
