Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
VTCN1,1,117491757,117555072,0.00021642307692307691,52,0.011254,0.00021642307692307691,0.00021642307692307691
CALCOCO1,12,52391169,52407486,0.000351721875,32,0.0112551,0.000351721875,0.000351721875
NF1,17,26616372,26728821,0.0002165173076923077,52,0.0112589,2.436771561273441e-08,0.007265971966823502
OMG,17,26646152,26647475,0.0014073625,8,0.0112589,1.3922129304734676e-07,0.0071368432044095565
EVI2B,17,26655406,26656753,0.0010235363636363637,11,0.0112589,5.967864941020475e-09,0.011745679870640834
TFB1M,6,155620498,155677318,0.00019418793103448273,58,0.0112629,2.6644689195637484e-08,0.007093204305731166
COL2A1,12,46653014,46684552,0.00022089999999999998,51,0.011265899999999999,1.4271978263104128e-08,0.007116976176512867
ZNF582,19,61586459,61596701,0.0006261833333333334,18,0.0112713,0.0006261833333333334,0.0006261833333333334
SRRT,7,100310636,100324221,0.00037582666666666664,30,0.0112748,0.00037582666666666664,0.00037582666666666664
UFSP1,7,100324279,100325275,0.0006263777777777777,18,0.0112748,0.0006263777777777777,0.0006263777777777777
ACHE,7,100328721,100332475,0.0005368952380952381,21,0.0112748,6.157522941140088e-08,0.007412818397854023
RPL12,9,129249775,129253505,0.0009401333333333334,12,0.011281600000000001,1.038807522424722e-08,0.008555778737765066
LRTOMT,11,71483641,71499475,0.0007522133333333333,15,0.0112832,5.949005825952087e-10,0.006937079206856201
HNRNPK,9,85772817,85785389,0.0011293899999999999,10,0.011293899999999999,0.0011293899999999999,0.0011293899999999999
METTL7A,12,49604800,49612567,0.0012549333333333333,9,0.0112944,2.4121867531682402e-08,0.007503565084678391
RAG1,11,36551430,36554562,0.0010278272727272729,11,0.011306100000000001,1.0299300707601153e-07,0.007468302122872843
CSNK2A2,16,56749312,56789283,0.0003430242424242424,33,0.0113198,3.712652430513551e-08,0.006890654636867378
NEK2,1,209909077,209915590,0.0004927217391304348,23,0.0113326,4.4665323538425834e-08,0.007289486947156597
PLEKHH2,2,43717950,43848630,0.00011014466019417475,103,0.0113449,0.00011014466019417475,0.00011014466019417475
YAP1,11,101490084,101609358,0.00021011296296296296,54,0.0113461,1.1689217591659918e-08,0.0073881411854027175
OSTM1,6,108469368,108472132,0.0007568533333333333,15,0.0113528,6.239230159292063e-08,0.007990286954742219
RIC8B,12,105740165,105807224,0.00036665806451612905,31,0.0113664,0.00036665806451612905,0.00036665806451612905
SPATA4,4,177342718,177353816,0.00036665806451612905,31,0.0113664,3.277818036131163e-09,0.007108318681481711
WDR3,1,118273913,118304572,0.0005683550000000001,20,0.011367100000000002,3.664248185101894e-09,0.006999094047388826
ZEB2,2,144985427,144994401,0.00189515,6,0.0113709,3.3789985021225822e-09,0.006726842381573917
GDPD3,16,30023631,30032379,0.0014213875,8,0.0113711,0.0014213875,0.0014213875
MAPK3,16,30032926,30042131,0.0014213875,8,0.0113711,3.641158875584249e-08,0.007940874684675116
ARNTL2,12,27377254,27464733,0.00021058703703703707,54,0.011371700000000002,7.590559665244903e-09,0.008159228390773373
AIFM2,10,71542035,71562696,0.0003669451612903225,31,0.011375299999999998,0.0003669451612903225,0.0003669451612903225
TYSND1,10,71567738,71576502,0.0004945782608695652,23,0.011375299999999998,1.7493665320600224e-08,0.007002093039731289
OXNAD1,3,16281717,16353870,0.0002420893617021277,47,0.011378200000000002,0.0002420893617021277,0.0002420893617021277
S100A9,1,151596953,151600127,0.0005176409090909091,22,0.0113881,2.3139298719444684e-08,0.007027738148323986
NPTX1,17,76055227,76064999,0.0008137714285714286,14,0.0113928,8.250036415197087e-09,0.007179182442913946
SCAP,3,47430187,47492449,0.0004955478260869565,23,0.011397599999999999,6.898251860189198e-10,0.008211864928232069
OR13J1,9,35859459,35860398,0.001425525,8,0.0114042,0.001425525,0.001425525
POLR2G,11,62285590,62290757,0.0012677666666666666,9,0.011409899999999999,4.997396849520887e-08,0.007400484773648234
TAF6L,11,62295450,62311389,0.0007131187499999999,16,0.011409899999999999,2.7516453639186558e-09,0.008390739682450393
CILP,15,63275389,63290893,0.0006010315789473685,19,0.0114196,0.0006010315789473685,0.0006010315789473685
PPP2R5C,14,101418250,101448715,0.00047654583333333337,24,0.0114371,2.2007258987010184e-08,0.007965508356082701
MRPS17,7,55987104,55990527,0.001271577777777778,9,0.011444200000000002,0.001271577777777778,0.001271577777777778
GJD2,15,32831970,32833981,0.0005453761904761905,21,0.0114529,2.702988613498156e-09,0.007289062554229293
ZNF254,19,24061815,24104494,0.0012733444444444444,9,0.011460099999999999,1.4844934756662292e-07,0.0073870075126987
PHF1,6,33486771,33492193,0.0011475399999999998,10,0.011475399999999998,8.941876311237957e-08,0.007178532604722885
CUTA,6,33492296,33494043,0.0011475399999999998,10,0.011475399999999998,0.0011475399999999998,0.0011475399999999998
QDPR,4,17097120,17122811,0.0003376470588235294,34,0.011479999999999999,3.642535893132856e-08,0.007338464838761115
SLAIN2,4,48079284,48082438,0.0016403714285714286,7,0.0114826,4.652031235867491e-08,0.008018677186094721
MAP3K5,6,137018823,137155349,0.00019141833333333332,60,0.0114851,7.295560376599456e-09,0.008653550007087708
TLR2,4,154843509,154845864,0.0008835076923076924,13,0.0114856,6.4614538126553975e-09,0.007313827674272919
RNF175,4,154853684,154900837,0.000229712,50,0.0114856,1.2954398961278886e-08,0.007490329050895101
PPL,16,4872508,4927137,0.00031927777777777776,36,0.011493999999999999,4.3090077148698916e-09,0.00682659142168942
TNS1,2,218470765,218551787,0.0002736904761904762,42,0.011495,6.320436560424408e-10,0.006384336372284645
RALA,7,39629686,39714242,0.0003833566666666667,30,0.0115007,8.376760310391697e-09,0.007067036667810628
COMMD5,8,146046852,146047527,0.0008217785714285713,14,0.011504899999999998,0.0008217785714285713,0.0008217785714285713
ABCB8,7,150356442,150375802,0.0005480333333333333,21,0.0115087,1.0151067680580765e-08,0.007238892711295456
AXIN1,16,277440,342465,0.00024009583333333337,48,0.011524600000000001,1.7914836625376454e-09,0.007187286644238605
C1orf52,1,85495714,85497913,0.0007686466666666666,15,0.0115297,0.0007686466666666666,0.0007686466666666666
BCL10,1,85504047,85516171,0.0006405388888888889,18,0.0115297,1.4499573689433317e-09,0.0068079876451282205
CLMN,14,94727617,94855955,0.00015584594594594595,74,0.0115326,0.00015584594594594595,0.00015584594594594595
BMP2,20,6696744,6708910,0.0004119142857142857,28,0.0115336,7.144879171804873e-08,0.007085765181436462
TNIK,3,172547427,172660546,0.00014619240506329116,79,0.0115492,0.00014619240506329116,0.00014619240506329116
AVPR1A,12,61826482,61832857,0.0005500571428571428,21,0.0115512,1.035534586955136e-08,0.00703892679700571
BLM,15,89138034,89159690,0.00048142916666666665,24,0.0115543,1.561164734660753e-09,0.007314686591074567
AIP,11,67007096,67015150,0.0008254285714285715,14,0.011556,1.2322643815546495e-07,0.007794100943316183
PITPNM1,11,67015814,67029412,0.00072225,16,0.011556,3.338325989818626e-09,0.007433145922630387
CDK2AP2,11,67030543,67032691,0.0014445,8,0.011556,7.868924845700511e-09,0.008299060561019573
MLANA,9,5880908,5899822,0.000502504347826087,23,0.011557600000000001,1.1361582356833428e-08,0.007480122944172324
ULK1,12,130945231,130973649,0.0006089578947368422,19,0.011570200000000001,7.090725575042116e-10,0.006878449342690151
PUS1,12,130982012,130994357,0.0008900153846153846,13,0.011570200000000001,0.0008900153846153846,0.0008900153846153846
C12orf71,12,27125256,27126722,0.0012876111111111111,9,0.0115885,2.7434331311765702e-08,0.006866286358839004
L1TD1,1,62433083,62450588,0.000579595,20,0.0115919,7.57425587262083e-09,0.007305830060309303
SMAD6,15,64787983,64861380,0.0001730328358208955,67,0.0115932,9.172178182415406e-09,0.006932265134229009
SYTL3,6,159002288,159105889,0.00019323333333333333,60,0.011594,5.03171933750891e-09,0.0077315302023301165
SLC25A2,5,140662379,140663796,0.0009663916666666668,12,0.011596700000000001,2.305056161686519e-08,0.007549742303455003
LRRTM2,5,138236077,138238908,0.0019331666666666666,6,0.011599,0.0019331666666666666,0.0019331666666666666
EPC1,10,32602014,32707618,0.00025225434782608693,46,0.0116037,0.00025225434782608693,0.00025225434782608693
SRR,17,2167906,2175303,0.00193415,6,0.0116049,5.44735601518939e-08,0.006884663370217901
TSR1,17,2172731,2187428,0.000967075,12,0.0116049,4.8460147123869915e-08,0.008121649782036926
CNOT10,3,32721306,32790358,0.00029806410256410257,39,0.011624500000000001,5.782378411013817e-09,0.007017453285376928
SPOPL,2,138975840,139047271,0.0004154285714285714,28,0.011632,0.0004154285714285714,0.0004154285714285714
OLAH,10,15125950,15155857,0.00048502500000000004,24,0.011640600000000001,8.157562399236383e-08,0.007734146051795626
ADAMTS10,19,8555778,8581588,0.000613721052631579,19,0.011660700000000001,0.000613721052631579,0.000613721052631579
CYBA,16,87242863,87244949,0.0008975230769230769,13,0.011667799999999999,0.0008975230769230769,0.0008975230769230769
MVD,16,87245848,87256996,0.0007292374999999999,16,0.011667799999999999,0.0007292374999999999,0.0007292374999999999
AIPL1,17,6269362,6279243,0.00043254814814814815,27,0.0116788,2.4974398212245572e-08,0.0079847251939466
DBN1,5,176817664,176828506,0.0007786466666666668,15,0.011679700000000001,6.559637536966147e-08,0.00729530065696885
ARMC2,6,109276311,109402045,0.00021635925925925925,54,0.0116834,3.156042261476441e-08,0.007434171631347461
GYPB,4,145138142,145159946,0.00292215,4,0.0116886,3.39719251790822e-07,0.007409669557781637
NUDT16L1,16,4683716,4685857,0.0008993615384615384,13,0.0116917,2.7344349350629445e-09,0.008433223005470725
ALDH4A1,1,19070512,19101659,0.00040322413793103453,29,0.0116935,6.265756526906072e-08,0.007603966408531432
KRT33A,17,36755896,36760582,0.0016707142857142858,7,0.011695,2.0877867542661978e-08,0.007199390426724919
CASC1,12,25152489,25239361,0.00027231627906976744,43,0.0117096,0.00027231627906976744,0.00027231627906976744
EPHX2,8,27404561,27458403,0.00017489253731343285,67,0.0117178,7.79743085138248e-10,0.007756701596209659
TJP1,15,27779648,27901998,0.000234696,50,0.0117348,4.2960754813040184e-09,0.0069706594310446615
SNRNP70,19,54301033,54303682,0.0009784916666666667,12,0.0117419,1.9263769374905123e-07,0.007249527373456455
LIN7B,19,54309429,54313529,0.0007827933333333333,15,0.0117419,0.0007827933333333333,0.0007827933333333333
COX7A1,19,41333663,41335611,0.0009785249999999998,12,0.011742299999999999,0.0009785249999999998,0.0009785249999999998
ARRDC3,5,90700296,90714877,0.0019572500000000002,6,0.0117435,2.1036533624799773e-08,0.007356287852139975
DSCAM,21,40306212,41140909,1.8307476635514016e-05,642,0.011753399999999999,5.838394208366658e-10,0.00767995335646923
NHSL1,6,138809619,138862324,0.0003177702702702703,37,0.0117575,0.0003177702702702703,0.0003177702702702703
PDCD6,5,485139,491405,0.0007839066666666667,15,0.0117586,8.067721114663567e-08,0.007726726213018596
CEP76,18,12662630,12692703,0.0006918411764705883,17,0.0117613,0.0006918411764705883,0.0006918411764705883
CCDC129,7,31560542,31662641,0.00017827272727272727,66,0.011766,0.00017827272727272727,0.00017827272727272727
WDR26,1,222667233,222688355,0.0014708125000000001,8,0.011766500000000001,0.0014708125000000001,0.0014708125000000001
KCNK10,14,87720998,87863004,9.489274193548387e-05,124,0.0117667,6.1414424719612985e-09,0.007037098933536042
WFDC10B,20,43746703,43767072,0.0006537055555555555,18,0.0117667,2.9750211959657218e-09,0.00734978612601892
WFDC13,20,43764068,43770870,0.0010697,11,0.0117667,2.2069430725678972e-07,0.007412960940876146
CHST9,18,22749611,23019279,4.358962962962963e-05,270,0.0117692,4.358962962962963e-05,4.358962962962963e-05
FGGY,1,59753913,60000990,0.00012140721649484536,97,0.0117765,3.654974920040608e-10,0.0068216973538294725
HSF2,6,122762493,122795810,0.0006200157894736843,19,0.0117803,9.353544818866409e-08,0.007266173352050745
EBF3,10,131523536,131652081,0.0001613931506849315,73,0.0117817,0.0001613931506849315,0.0001613931506849315
GAS2,11,22652930,22791123,0.0001514282051282051,78,0.0118114,1.2344746320928377e-08,0.007034731438743296
NTNG1,1,107739298,107825998,0.00014062380952380952,84,0.011812399999999999,1.437653871520536e-10,0.008567998767563516
ZFR2,19,3802803,3820027,0.00118297,10,0.0118297,7.429382799289235e-08,0.007318215589089901
OR2L8,1,246178782,246179721,0.0019716833333333333,6,0.0118301,2.767283236727575e-08,0.006989623225413333
TAF7,5,140678240,140680535,0.001075609090909091,11,0.0118317,2.1929479413613025e-08,0.007030720620297282
LRFN5,14,41238379,41443499,0.00010475132743362831,113,0.0118369,0.00010475132743362831,0.00010475132743362831
DYNC1LI2,16,65312299,65343026,0.0005381681818181818,22,0.0118397,8.086422788483012e-09,0.0076704408709482134
SLC24A4,14,91988862,92032349,0.00023227843137254905,51,0.011846200000000001,0.00023227843137254905,0.00023227843137254905
GNAS,20,56911430,56919645,0.0005645904761904762,21,0.0118564,1.366569211045628e-08,0.007252733737906073
PNLIPRP2,10,118370454,118394644,0.0003953133333333333,30,0.011859399999999999,1.9703367867341124e-08,0.0070871013584595435
COL13A1,10,71253882,71388909,7.659290322580645e-05,155,0.0118719,8.773071593826607e-10,0.00709763696596739
CETP,16,55553335,55575257,0.0003298666666666667,36,0.0118752,0.0003298666666666667,0.0003298666666666667
GGT7,20,32910906,32924322,0.0010800545454545455,11,0.0118806,4.5793079420758634e-09,0.006849677106833104
CEP63,3,135750593,135755081,0.0023779599999999997,5,0.011889799999999999,0.0023779599999999997,0.0023779599999999997
RASGRF1,15,77064159,77169895,0.00014875375,80,0.011900299999999999,4.910369778599858e-09,0.007459937723839148
GPT2,16,45515245,45522699,0.0029765749999999995,4,0.011906299999999998,9.93776966175945e-09,0.0070533469163035125
PES1,22,29302611,29333000,0.00045814615384615385,26,0.0119118,1.7075383174506233e-08,0.00738050418533466
PRKCD,3,53192507,53194849,0.001082981818181818,11,0.0119128,1.8594239980145128e-09,0.006707711358292189
NXNL1,19,17427233,17432725,0.0013245444444444443,9,0.0119209,0.0013245444444444443,0.0013245444444444443
PRSS35,6,84289879,84291121,0.0007960599999999999,15,0.011940899999999999,1.239158141445351e-09,0.007986121569072671
TLE4,9,81379607,81531476,0.00016824647887323942,71,0.0119455,5.70936765534908e-10,0.007357463751919062
KIAA1211,4,56869884,56877612,0.0005435136363636363,22,0.011957299999999999,3.874074161951393e-09,0.007299630747870743
CD4,12,6768911,6800237,0.00026574666666666667,45,0.0119586,9.341301093214081e-10,0.006093154835696664
GPR162,12,6803920,6809436,0.000478344,25,0.0119586,3.687973790739571e-10,0.006400310435899414
TACSTD2,1,58813682,58815754,0.0009204076923076923,13,0.0119653,1.0011365881612941e-07,0.007541857065074165
MOXD1,6,132658886,132764357,0.00025461914893617024,47,0.011967100000000001,0.00025461914893617024,0.00025461914893617024
G6PC2,2,169465995,169474756,0.00038606774193548384,31,0.011968099999999999,0.00038606774193548384,0.00038606774193548384
ARHGEF17,11,72697316,72757784,0.0004129137931034483,29,0.0119745,4.009143745095565e-08,0.0072092188640613016
SLITRK1,13,83349343,83354529,0.0013305888888888887,9,0.011975299999999998,0.0013305888888888887,0.0013305888888888887
LEP,7,127679279,127682185,0.00046151153846153844,26,0.0119993,2.2913940870117805e-08,0.007383935703091904
BBS5,2,170044251,170071411,0.0006668055555555556,18,0.012002500000000001,0.0006668055555555556,0.0006668055555555556
EGR4,2,73371564,73374181,0.0020011166666666666,6,0.0120067,4.987869625752127e-08,0.007906905180054364
TLR10,4,38451170,38453606,0.0004450666666666666,27,0.0120168,1.6775301082098407e-09,0.006996169150340434
SERINC1,6,122806191,122834651,0.0005462954545454546,22,0.0120185,3.0932708280471286e-08,0.007652770239814623
ATP8A2,13,25039270,25399421,6.570491803278688e-05,183,0.012024,6.570491803278688e-05,6.570491803278688e-05
PLD6,17,17045033,17081227,0.00032497297297297295,37,0.012024,2.459744860145891e-09,0.006748862187329285
FAM3B,21,41616616,41651524,0.00033405,36,0.0120258,5.655727296696368e-10,0.007504322819186181
NDST1,5,149880622,149917966,0.00041547241379310347,29,0.0120487,1.927091746823625e-08,0.007219465167369204
MTHFD1,14,63924845,63996474,0.0003176473684210527,38,0.0120706,3.971667829008792e-09,0.006924609090736132
CHPF,2,220114473,220116731,0.0009305,13,0.0120965,0.0009305,0.0009305
TMEM198,2,220116988,220123561,0.0006720277777777778,18,0.0120965,0.0006720277777777778,0.0006720277777777778
MEGF10,5,126654354,126824809,0.0001359191011235955,89,0.0120968,2.7014062669312106e-09,0.0070437059941642404
TRAM2,6,52478298,52478893,0.000526308695652174,23,0.0121051,8.958571850433125e-08,0.007678399507730948
TEDDM1,1,180633874,180636374,0.00060526,20,0.0121052,0.00060526,0.00060526
S100Z,5,76181581,76252812,0.00026335000000000003,46,0.012114100000000001,0.00026335000000000003,0.00026335000000000003
EPHB3,3,185762280,185782890,0.0005507818181818183,22,0.012117200000000002,1.6677409796681278e-08,0.00798723637284006
GABRG1,4,45732543,45820839,0.00029567073170731707,41,0.0121225,2.050875797265667e-08,0.006855520009358046
AUTS2,7,68701840,69895821,2.6967111111111114e-05,450,0.0121352,2.6967111111111114e-05,2.6967111111111114e-05
ESM1,5,54309899,54317167,0.0004672538461538462,26,0.0121486,1.4445537419958636e-08,0.007433198726399232
EGFL7,9,138680064,138686951,0.0007156823529411764,17,0.0121666,0.0007156823529411764,0.0007156823529411764
AGPAT2,9,138687415,138701732,0.00060833,20,0.0121666,7.991801582764025e-09,0.007388075791773896
CACNB1,17,34594562,34607427,0.00121708,10,0.012170799999999999,1.3547697328914617e-08,0.007235447566605984
NDFIP1,5,141468507,141514192,0.0003688363636363637,33,0.012171600000000001,5.52777364959621e-10,0.006036642398785377
